GEO_ID,P001001,P001003,P001004,P001005,P001006,P001007,P001008,P001009
1000000US500219622003028,83,83,0,0,0,0,0,0
1000000US500219622003029,0,0,0,0,0,0,0,0
1000000US500219622003030,0,0,0,0,0,0,0,0
1000000US500219622003031,14,14,0,0,0,0,0,0
1000000US500219622003032,43,42,0,0,0,0,0,1
1000000US500219622003033,68,64,0,0,3,0,0,1
1000000US500219622003034,0,0,0,0,0,0,0,0
1000000US500219622003035,8,8,0,0,0,0,0,0
1000000US500219622003036,0,0,0,0,0,0,0,0
1000000US500219622003037,0,0,0,0,0,0,0,0
1000000US500219622003038,0,0,0,0,0,0,0,0
1000000US500219622003039,14,14,0,0,0,0,0,0
1000000US500219622003040,13,13,0,0,0,0,0,0
1000000US500219622003041,1,1,0,0,0,0,0,0
1000000US500219622003042,6,6,0,0,0,0,0,0
1000000US500219622003043,15,15,0,0,0,0,0,0
1000000US500219622003044,9,9,0,0,0,0,0,0
1000000US500219622003045,16,15,0,0,1,0,0,0
1000000US500219622003046,1,1,0,0,0,0,0,0
1000000US500219622003047,4,4,0,0,0,0,0,0
1000000US500219622003048,0,0,0,0,0,0,0,0
1000000US500219622003049,0,0,0,0,0,0,0,0
1000000US500219622003050,0,0,0,0,0,0,0,0
1000000US500219622003051,6,6,0,0,0,0,0,0
1000000US500219622003052,0,0,0,0,0,0,0,0
1000000US500219622003053,0,0,0,0,0,0,0,0
1000000US500219622004000,76,76,0,0,0,0,0,0
1000000US500219622004001,0,0,0,0,0,0,0,0
1000000US500219622004002,0,0,0,0,0,0,0,0
1000000US500219622004003,107,104,0,0,0,0,0,3
1000000US500219622004004,0,0,0,0,0,0,0,0
1000000US500219622004005,155,151,1,0,2,0,0,1
1000000US500219622004006,76,69,2,0,0,0,1,4
1000000US500219622004007,26,26,0,0,0,0,0,0
1000000US500219622004008,132,130,1,1,0,0,0,0
1000000US500219622004009,104,103,0,1,0,0,0,0
1000000US500219622004010,33,33,0,0,0,0,0,0
1000000US500219622004011,18,17,0,0,0,0,0,1
1000000US500219622004012,12,12,0,0,0,0,0,0
1000000US500219622004013,18,18,0,0,0,0,0,0
1000000US500219622004014,0,0,0,0,0,0,0,0
1000000US500219622004015,5,5,0,0,0,0,0,0
1000000US500219622004016,0,0,0,0,0,0,0,0
1000000US500219622004017,3,3,0,0,0,0,0,0
1000000US500219622004018,9,9,0,0,0,0,0,0
1000000US500219622004019,8,8,0,0,0,0,0,0
1000000US500219622004020,0,0,0,0,0,0,0,0
1000000US500219622004021,0,0,0,0,0,0,0,0
1000000US500219622004022,0,0,0,0,0,0,0,0
1000000US500219622004023,0,0,0,0,0,0,0,0
1000000US500219622004024,0,0,0,0,0,0,0,0
1000000US500219622004025,0,0,0,0,0,0,0,0
1000000US500219622004026,0,0,0,0,0,0,0,0
1000000US500219622004027,38,38,0,0,0,0,0,0
1000000US500219622004028,0,0,0,0,0,0,0,0
1000000US500219622004029,0,0,0,0,0,0,0,0
1000000US500219622004030,0,0,0,0,0,0,0,0
1000000US500219622004031,0,0,0,0,0,0,0,0
1000000US500219623001000,25,25,0,0,0,0,0,0
1000000US500219623001001,17,17,0,0,0,0,0,0
1000000US500219623001002,14,14,0,0,0,0,0,0
1000000US500219623001003,3,3,0,0,0,0,0,0
1000000US500219623001004,0,0,0,0,0,0,0,0
1000000US500219623001005,30,30,0,0,0,0,0,0
1000000US500219623001006,0,0,0,0,0,0,0,0
1000000US500219623001007,19,19,0,0,0,0,0,0
1000000US500219623001008,19,19,0,0,0,0,0,0
1000000US500219623001009,0,0,0,0,0,0,0,0
1000000US500219623001010,23,23,0,0,0,0,0,0
1000000US500219623001011,115,113,1,0,0,0,0,1
1000000US500219623001012,0,0,0,0,0,0,0,0
1000000US500219623001013,0,0,0,0,0,0,0,0
1000000US500219623001014,17,17,0,0,0,0,0,0
1000000US500219623001015,0,0,0,0,0,0,0,0
1000000US500219623001016,0,0,0,0,0,0,0,0
1000000US500219623001017,0,0,0,0,0,0,0,0
1000000US500219623001018,0,0,0,0,0,0,0,0
1000000US500219623001019,9,9,0,0,0,0,0,0
1000000US500219623001020,6,6,0,0,0,0,0,0
1000000US500219623001021,0,0,0,0,0,0,0,0
1000000US500219623001022,55,55,0,0,0,0,0,0
1000000US500219623001023,0,0,0,0,0,0,0,0
1000000US500219623001024,0,0,0,0,0,0,0,0
1000000US500219623001025,6,5,0,1,0,0,0,0
1000000US500219623001026,0,0,0,0,0,0,0,0
1000000US500219623001027,64,64,0,0,0,0,0,0
1000000US500219623001028,0,0,0,0,0,0,0,0
1000000US500219623001029,0,0,0,0,0,0,0,0
1000000US500219623001030,46,45,0,0,0,0,1,0
1000000US500219623001031,11,11,0,0,0,0,0,0
1000000US500219623001032,0,0,0,0,0,0,0,0
1000000US500219623001033,7,7,0,0,0,0,0,0
1000000US500219623001034,0,0,0,0,0,0,0,0
1000000US500219623001035,0,0,0,0,0,0,0,0
1000000US500219623001036,0,0,0,0,0,0,0,0
1000000US500219623001037,36,36,0,0,0,0,0,0
1000000US500219623001038,6,5,0,0,0,0,0,1
1000000US500219623001039,0,0,0,0,0,0,0,0
1000000US500219623001040,0,0,0,0,0,0,0,0
1000000US500219623001041,3,3,0,0,0,0,0,0
1000000US500219623001042,0,0,0,0,0,0,0,0
1000000US500219623001043,0,0,0,0,0,0,0,0
1000000US500219623001044,0,0,0,0,0,0,0,0
1000000US500219623001045,4,4,0,0,0,0,0,0
1000000US500219623001046,0,0,0,0,0,0,0,0
1000000US500219623001047,0,0,0,0,0,0,0,0
1000000US500219623001048,0,0,0,0,0,0,0,0
1000000US500219623001049,1,1,0,0,0,0,0,0
1000000US500219623001050,21,21,0,0,0,0,0,0
1000000US500219623001051,1,1,0,0,0,0,0,0
1000000US500219623001052,2,1,0,0,1,0,0,0
1000000US500219623001053,0,0,0,0,0,0,0,0
1000000US500219623001054,0,0,0,0,0,0,0,0
1000000US500219623001055,0,0,0,0,0,0,0,0
1000000US500219623001056,0,0,0,0,0,0,0,0
1000000US500219623001057,0,0,0,0,0,0,0,0
1000000US500219623002000,5,4,0,0,0,1,0,0
1000000US500219623002001,0,0,0,0,0,0,0,0
1000000US500219623002002,41,41,0,0,0,0,0,0
1000000US500219623002003,22,22,0,0,0,0,0,0
1000000US500219623002004,0,0,0,0,0,0,0,0
1000000US500219623002005,1,1,0,0,0,0,0,0
1000000US500219623002006,0,0,0,0,0,0,0,0
1000000US500219623002007,0,0,0,0,0,0,0,0
1000000US500219623002008,0,0,0,0,0,0,0,0
1000000US500219623002009,0,0,0,0,0,0,0,0
1000000US500219623002010,0,0,0,0,0,0,0,0
1000000US500219623002011,0,0,0,0,0,0,0,0
1000000US500219623002012,1,1,0,0,0,0,0,0
1000000US500219623002013,6,6,0,0,0,0,0,0
1000000US500219623002014,11,11,0,0,0,0,0,0
1000000US500219623002015,0,0,0,0,0,0,0,0
1000000US500219623002016,5,4,0,0,0,0,0,1
1000000US500219623002017,0,0,0,0,0,0,0,0
1000000US500219623002018,51,50,0,0,1,0,0,0
1000000US500219623002019,0,0,0,0,0,0,0,0
1000000US500219623002020,0,0,0,0,0,0,0,0
1000000US500219623002021,0,0,0,0,0,0,0,0
1000000US500219623002022,1,1,0,0,0,0,0,0
1000000US500219623002023,0,0,0,0,0,0,0,0
1000000US500219623002024,0,0,0,0,0,0,0,0
1000000US500219623002025,0,0,0,0,0,0,0,0
1000000US500219623002026,0,0,0,0,0,0,0,0
1000000US500219623002027,0,0,0,0,0,0,0,0
1000000US500219623002028,0,0,0,0,0,0,0,0
1000000US500219623002029,0,0,0,0,0,0,0,0
1000000US500219623002030,3,3,0,0,0,0,0,0
1000000US500219623002031,6,6,0,0,0,0,0,0
1000000US500219623002032,0,0,0,0,0,0,0,0
1000000US500219623002033,11,10,1,0,0,0,0,0
1000000US500219623002034,6,6,0,0,0,0,0,0
1000000US500219623002035,0,0,0,0,0,0,0,0
1000000US500219623002036,10,8,0,0,0,0,0,2
1000000US500219623002037,0,0,0,0,0,0,0,0
1000000US500219623002038,0,0,0,0,0,0,0,0
1000000US500219623002039,8,7,0,0,0,0,0,1
1000000US500219623002040,0,0,0,0,0,0,0,0
1000000US500219623002041,6,6,0,0,0,0,0,0
1000000US500219623002042,7,7,0,0,0,0,0,0
1000000US500219623002043,33,33,0,0,0,0,0,0
1000000US500219623002044,0,0,0,0,0,0,0,0
1000000US500219623002045,0,0,0,0,0,0,0,0
1000000US500219623002046,0,0,0,0,0,0,0,0
1000000US500219623002047,0,0,0,0,0,0,0,0
1000000US500219623002048,0,0,0,0,0,0,0,0
1000000US500219623002049,3,3,0,0,0,0,0,0
1000000US500219623002050,0,0,0,0,0,0,0,0
1000000US500219623002051,0,0,0,0,0,0,0,0
1000000US500219623002052,0,0,0,0,0,0,0,0
1000000US500219623002053,0,0,0,0,0,0,0,0
1000000US500219623002054,7,7,0,0,0,0,0,0
1000000US500219623002055,0,0,0,0,0,0,0,0
1000000US500219623002056,26,26,0,0,0,0,0,0
1000000US500219623002057,0,0,0,0,0,0,0,0
1000000US500219623002058,0,0,0,0,0,0,0,0
1000000US500219623002059,1,1,0,0,0,0,0,0
1000000US500219623002060,24,22,0,0,0,0,0,2
1000000US500219623002061,0,0,0,0,0,0,0,0
1000000US500219623002062,0,0,0,0,0,0,0,0
1000000US500219623002063,0,0,0,0,0,0,0,0
1000000US500219623002064,0,0,0,0,0,0,0,0
1000000US500219623002065,4,4,0,0,0,0,0,0
1000000US500219623002066,0,0,0,0,0,0,0,0
1000000US500219623002067,0,0,0,0,0,0,0,0
1000000US500219623002068,0,0,0,0,0,0,0,0
1000000US500219623002069,1,1,0,0,0,0,0,0
1000000US500219623002070,20,20,0,0,0,0,0,0
1000000US500219623002071,43,41,0,0,0,0,0,2
1000000US500219623002072,0,0,0,0,0,0,0,0
1000000US500219623002073,0,0,0,0,0,0,0,0
1000000US500219623002074,0,0,0,0,0,0,0,0
1000000US500219623002075,0,0,0,0,0,0,0,0
1000000US500219623002076,4,4,0,0,0,0,0,0
1000000US500219623002077,85,83,0,0,0,0,0,2
1000000US500219623002078,28,27,1,0,0,0,0,0
1000000US500219623002079,0,0,0,0,0,0,0,0
1000000US500219623002080,0,0,0,0,0,0,0,0
1000000US500219623002081,20,20,0,0,0,0,0,0
1000000US500219623002082,0,0,0,0,0,0,0,0
1000000US500219623002083,0,0,0,0,0,0,0,0
1000000US500219623002084,3,3,0,0,0,0,0,0
1000000US500219623002085,0,0,0,0,0,0,0,0
1000000US500219623002086,0,0,0,0,0,0,0,0
1000000US500219623002087,0,0,0,0,0,0,0,0
1000000US500219623002088,34,34,0,0,0,0,0,0
1000000US500219623002089,0,0,0,0,0,0,0,0
1000000US500219623002090,51,47,0,0,0,0,0,4
1000000US500219623002091,2,2,0,0,0,0,0,0
1000000US500219623002092,9,9,0,0,0,0,0,0
1000000US500219623002093,2,2,0,0,0,0,0,0
1000000US500219623002094,16,16,0,0,0,0,0,0
1000000US500219623002095,6,6,0,0,0,0,0,0
1000000US500219623002096,30,30,0,0,0,0,0,0
1000000US500219623002097,26,26,0,0,0,0,0,0
1000000US500219623002098,0,0,0,0,0,0,0,0
1000000US500219623002099,12,12,0,0,0,0,0,0
1000000US500219623002100,6,6,0,0,0,0,0,0
1000000US500219623002101,3,3,0,0,0,0,0,0
1000000US500219623002102,0,0,0,0,0,0,0,0
1000000US500219623002103,6,6,0,0,0,0,0,0
1000000US500219623002104,0,0,0,0,0,0,0,0
1000000US500219623002105,0,0,0,0,0,0,0,0
1000000US500219623002106,0,0,0,0,0,0,0,0
1000000US500219623002107,0,0,0,0,0,0,0,0
1000000US500219623002108,0,0,0,0,0,0,0,0
1000000US500219623002109,0,0,0,0,0,0,0,0
1000000US500219623002110,0,0,0,0,0,0,0,0
1000000US500219623003000,4,4,0,0,0,0,0,0
1000000US500219623003001,5,5,0,0,0,0,0,0
1000000US500219623003002,9,9,0,0,0,0,0,0
1000000US500219623003003,0,0,0,0,0,0,0,0
1000000US500219623003004,0,0,0,0,0,0,0,0
1000000US500219623003005,4,4,0,0,0,0,0,0
1000000US500219623003006,11,11,0,0,0,0,0,0
1000000US500219623003007,3,3,0,0,0,0,0,0
1000000US500219623003008,6,6,0,0,0,0,0,0
1000000US500219623003009,0,0,0,0,0,0,0,0
1000000US500219623003010,0,0,0,0,0,0,0,0
1000000US500219623003011,8,8,0,0,0,0,0,0
1000000US500219623003012,0,0,0,0,0,0,0,0
1000000US500219623003013,9,9,0,0,0,0,0,0
1000000US500219623003014,0,0,0,0,0,0,0,0
1000000US500219623003015,0,0,0,0,0,0,0,0
1000000US500219623003016,0,0,0,0,0,0,0,0
1000000US500219623003017,2,2,0,0,0,0,0,0
1000000US500219623003018,6,6,0,0,0,0,0,0
1000000US500219623003019,2,2,0,0,0,0,0,0
1000000US500219623003020,0,0,0,0,0,0,0,0
1000000US500219623003021,10,10,0,0,0,0,0,0
1000000US500219623003022,0,0,0,0,0,0,0,0
1000000US500219623003023,0,0,0,0,0,0,0,0
1000000US500219623003024,70,67,3,0,0,0,0,0
1000000US500219623003025,54,46,2,1,0,0,0,5
1000000US500219623003026,0,0,0,0,0,0,0,0
1000000US500219623003027,25,23,1,1,0,0,0,0
1000000US500219623003028,0,0,0,0,0,0,0,0
1000000US500219623003029,11,10,0,0,1,0,0,0
1000000US500219623003030,5,5,0,0,0,0,0,0
1000000US500219623003031,51,51,0,0,0,0,0,0
1000000US500219623003032,12,12,0,0,0,0,0,0
1000000US500219623003033,0,0,0,0,0,0,0,0
1000000US500219623003034,0,0,0,0,0,0,0,0
1000000US500219623003035,0,0,0,0,0,0,0,0
1000000US500219623003036,26,26,0,0,0,0,0,0
1000000US500219623003037,0,0,0,0,0,0,0,0
1000000US500219623003038,0,0,0,0,0,0,0,0
1000000US500219623003039,1,1,0,0,0,0,0,0
1000000US500219623003040,9,9,0,0,0,0,0,0
1000000US500219623003041,38,37,1,0,0,0,0,0
1000000US500219623003042,32,32,0,0,0,0,0,0
1000000US500219623003043,0,0,0,0,0,0,0,0
1000000US500219623003044,2,2,0,0,0,0,0,0
1000000US500219623003045,20,18,0,0,0,0,0,2
1000000US500219623003046,0,0,0,0,0,0,0,0
1000000US500219623003047,6,6,0,0,0,0,0,0
1000000US500219623003048,0,0,0,0,0,0,0,0
1000000US500219623003049,22,22,0,0,0,0,0,0
1000000US500219623003050,8,8,0,0,0,0,0,0
1000000US500219623003051,2,0,0,0,0,0,0,2
1000000US500219623003052,0,0,0,0,0,0,0,0
1000000US500219623003053,0,0,0,0,0,0,0,0
1000000US500219623003054,30,30,0,0,0,0,0,0
1000000US500219623003055,17,17,0,0,0,0,0,0
1000000US500219623003056,0,0,0,0,0,0,0,0
1000000US500219623003057,7,7,0,0,0,0,0,0
1000000US500219623003058,13,13,0,0,0,0,0,0
1000000US500219623003059,56,56,0,0,0,0,0,0
1000000US500219623003060,0,0,0,0,0,0,0,0
1000000US500219623003061,86,86,0,0,0,0,0,0
1000000US500219623003062,0,0,0,0,0,0,0,0
1000000US500219623003063,33,33,0,0,0,0,0,0
1000000US500219623003064,0,0,0,0,0,0,0,0
1000000US500219623003065,74,70,0,0,0,0,0,4
1000000US500219623003066,22,22,0,0,0,0,0,0
1000000US500219623003067,7,7,0,0,0,0,0,0
1000000US500219623003068,21,21,0,0,0,0,0,0
1000000US500219623003069,0,0,0,0,0,0,0,0
1000000US500219623003070,4,4,0,0,0,0,0,0
1000000US500219623003071,0,0,0,0,0,0,0,0
1000000US500219623003072,2,1,0,0,0,0,0,1
1000000US500219623003073,2,1,0,0,0,0,0,1
1000000US500219623003074,31,30,0,1,0,0,0,0
1000000US500219623003075,0,0,0,0,0,0,0,0
1000000US500219623003076,0,0,0,0,0,0,0,0
1000000US500219623003077,29,29,0,0,0,0,0,0
1000000US500219623003078,38,35,0,3,0,0,0,0
1000000US500219623003079,0,0,0,0,0,0,0,0
1000000US500219623003080,0,0,0,0,0,0,0,0
1000000US500219623003081,20,20,0,0,0,0,0,0
1000000US500219623003082,0,0,0,0,0,0,0,0
1000000US500219623003083,22,22,0,0,0,0,0,0
1000000US500219623003084,0,0,0,0,0,0,0,0
1000000US500219623003085,18,18,0,0,0,0,0,0
1000000US500219623003086,0,0,0,0,0,0,0,0
1000000US500219623003087,0,0,0,0,0,0,0,0
1000000US500219623003088,1,1,0,0,0,0,0,0
1000000US500219623003089,35,35,0,0,0,0,0,0
1000000US500219623003090,10,10,0,0,0,0,0,0
1000000US500219623003091,0,0,0,0,0,0,0,0
1000000US500219623003092,0,0,0,0,0,0,0,0
1000000US500219623003093,1,1,0,0,0,0,0,0
1000000US500219623003094,0,0,0,0,0,0,0,0
1000000US500219623003095,0,0,0,0,0,0,0,0
1000000US500219623003096,0,0,0,0,0,0,0,0
1000000US500219623003097,0,0,0,0,0,0,0,0
1000000US500219623003098,0,0,0,0,0,0,0,0
1000000US500219623003099,0,0,0,0,0,0,0,0
1000000US500219623003100,2,2,0,0,0,0,0,0
1000000US500219623003101,2,2,0,0,0,0,0,0
1000000US500219623003102,0,0,0,0,0,0,0,0
1000000US500219623003103,0,0,0,0,0,0,0,0
1000000US500219623003104,0,0,0,0,0,0,0,0
1000000US500219623003105,0,0,0,0,0,0,0,0
1000000US500219623003106,0,0,0,0,0,0,0,0
1000000US500219623003107,0,0,0,0,0,0,0,0
1000000US500219623004000,9,9,0,0,0,0,0,0
1000000US500219623004001,3,3,0,0,0,0,0,0
1000000US500219623004002,0,0,0,0,0,0,0,0
1000000US500219623004003,7,7,0,0,0,0,0,0
1000000US500219623004004,0,0,0,0,0,0,0,0
1000000US500219623004005,0,0,0,0,0,0,0,0
1000000US500219623004006,20,20,0,0,0,0,0,0
1000000US500219623004007,5,5,0,0,0,0,0,0
1000000US500219623004008,7,7,0,0,0,0,0,0
1000000US500219623004009,0,0,0,0,0,0,0,0
1000000US500219623004010,0,0,0,0,0,0,0,0
1000000US500219623004011,0,0,0,0,0,0,0,0
1000000US500219623004012,3,3,0,0,0,0,0,0
1000000US500219623004013,0,0,0,0,0,0,0,0
1000000US500219623004014,0,0,0,0,0,0,0,0
1000000US500219623004015,9,9,0,0,0,0,0,0
1000000US500219623004016,0,0,0,0,0,0,0,0
1000000US500219623004017,4,4,0,0,0,0,0,0
1000000US500219623004018,21,21,0,0,0,0,0,0
1000000US500219623004019,2,2,0,0,0,0,0,0
1000000US500219623004020,0,0,0,0,0,0,0,0
1000000US500219623004021,26,25,0,0,0,0,0,1
1000000US500219623004022,4,4,0,0,0,0,0,0
1000000US500219623004023,15,15,0,0,0,0,0,0
1000000US500219623004024,11,11,0,0,0,0,0,0
1000000US500219623004025,0,0,0,0,0,0,0,0
1000000US500219623004026,48,43,1,0,0,0,0,4
1000000US500219623004027,0,0,0,0,0,0,0,0
1000000US500219623004028,23,23,0,0,0,0,0,0
1000000US500219623004029,16,16,0,0,0,0,0,0
1000000US500219623004030,23,21,0,1,0,0,0,1
1000000US500219623004031,0,0,0,0,0,0,0,0
1000000US500219623004032,0,0,0,0,0,0,0,0
1000000US500219623004033,0,0,0,0,0,0,0,0
1000000US500219623004034,0,0,0,0,0,0,0,0
1000000US500219623004035,8,8,0,0,0,0,0,0
1000000US500219623004036,0,0,0,0,0,0,0,0
1000000US500219623004037,0,0,0,0,0,0,0,0
1000000US500219623004038,0,0,0,0,0,0,0,0
1000000US500219623004039,0,0,0,0,0,0,0,0
1000000US500219623004040,0,0,0,0,0,0,0,0
1000000US500219623004041,0,0,0,0,0,0,0,0
1000000US500219623004042,0,0,0,0,0,0,0,0
1000000US500219623004043,0,0,0,0,0,0,0,0
1000000US500219623004044,0,0,0,0,0,0,0,0
1000000US500219623004045,0,0,0,0,0,0,0,0
1000000US500219623004046,0,0,0,0,0,0,0,0
1000000US500219623004047,0,0,0,0,0,0,0,0
1000000US500219623004048,0,0,0,0,0,0,0,0
1000000US500219623004049,0,0,0,0,0,0,0,0
1000000US500219623004050,0,0,0,0,0,0,0,0
1000000US500219624001000,65,65,0,0,0,0,0,0
1000000US500219624001001,6,4,2,0,0,0,0,0
1000000US500219624001002,21,20,0,1,0,0,0,0
1000000US500219624001003,6,6,0,0,0,0,0,0
1000000US500219624001004,3,3,0,0,0,0,0,0
1000000US500219624001005,87,86,0,0,0,0,0,1
1000000US500219624001006,0,0,0,0,0,0,0,0
1000000US500219624001007,0,0,0,0,0,0,0,0
1000000US500219624001008,105,103,1,0,0,0,0,1
1000000US500219624001009,0,0,0,0,0,0,0,0
1000000US500219624001010,57,55,0,2,0,0,0,0
1000000US500219624001011,153,150,0,2,0,0,0,1
1000000US500219624001012,9,5,0,0,4,0,0,0
1000000US500219624001013,0,0,0,0,0,0,0,0
1000000US500219624001014,111,107,0,2,0,0,1,1
1000000US500219624001015,0,0,0,0,0,0,0,0
1000000US500219624001016,0,0,0,0,0,0,0,0
1000000US500219624001017,21,21,0,0,0,0,0,0
1000000US500219624001018,21,21,0,0,0,0,0,0
1000000US500219624001019,0,0,0,0,0,0,0,0
1000000US500219624001020,23,23,0,0,0,0,0,0
1000000US500219624001021,41,38,0,0,1,0,0,2
1000000US500219624001022,0,0,0,0,0,0,0,0
1000000US500219624001023,0,0,0,0,0,0,0,0
1000000US500219624001024,7,7,0,0,0,0,0,0
1000000US500219624001025,37,37,0,0,0,0,0,0
1000000US500219624001026,76,76,0,0,0,0,0,0
1000000US500219624001027,18,18,0,0,0,0,0,0
1000000US500219624001028,22,22,0,0,0,0,0,0
1000000US500219624001029,0,0,0,0,0,0,0,0
1000000US500219624001030,106,95,0,0,4,0,0,7
1000000US500219624001031,7,5,0,0,0,0,0,2
1000000US500219624001032,23,23,0,0,0,0,0,0
1000000US500219624001033,14,14,0,0,0,0,0,0
1000000US500219624001034,9,9,0,0,0,0,0,0
1000000US500219624001035,9,9,0,0,0,0,0,0
1000000US500219624001036,78,78,0,0,0,0,0,0
1000000US500219624001037,0,0,0,0,0,0,0,0
1000000US500219624001038,0,0,0,0,0,0,0,0
1000000US500219624001039,1,1,0,0,0,0,0,0
1000000US500219624001040,76,74,2,0,0,0,0,0
1000000US500219624001041,1,0,1,0,0,0,0,0
1000000US500219624001042,28,28,0,0,0,0,0,0
1000000US500219624001043,0,0,0,0,0,0,0,0
1000000US500219624001044,0,0,0,0,0,0,0,0
1000000US500219624001045,0,0,0,0,0,0,0,0
1000000US500219624001046,118,108,2,5,1,0,0,2
1000000US500219624001047,34,33,0,1,0,0,0,0
1000000US500219624001048,0,0,0,0,0,0,0,0
1000000US500219624001049,12,12,0,0,0,0,0,0
1000000US500219624001050,0,0,0,0,0,0,0,0
1000000US500219624001051,2,2,0,0,0,0,0,0
1000000US500219624001052,10,10,0,0,0,0,0,0
1000000US500219624001053,0,0,0,0,0,0,0,0
1000000US500219624001054,0,0,0,0,0,0,0,0
1000000US500219624001055,0,0,0,0,0,0,0,0
1000000US500219624001056,6,6,0,0,0,0,0,0
1000000US500219624001057,8,7,1,0,0,0,0,0
1000000US500219624001058,3,3,0,0,0,0,0,0
1000000US500219624001059,0,0,0,0,0,0,0,0
1000000US500219624001060,0,0,0,0,0,0,0,0
1000000US500219624001061,0,0,0,0,0,0,0,0
1000000US500219624002000,24,24,0,0,0,0,0,0
1000000US500219624002001,46,44,0,0,0,0,1,1
1000000US500219624002002,0,0,0,0,0,0,0,0
1000000US500219624002003,0,0,0,0,0,0,0,0
1000000US500219624002004,0,0,0,0,0,0,0,0
1000000US500219624002005,0,0,0,0,0,0,0,0
1000000US500219624002006,0,0,0,0,0,0,0,0
1000000US500219624002007,0,0,0,0,0,0,0,0
1000000US500219624002008,0,0,0,0,0,0,0,0
1000000US500219624002009,6,6,0,0,0,0,0,0
1000000US500219624002010,0,0,0,0,0,0,0,0
1000000US500219624002011,0,0,0,0,0,0,0,0
1000000US500219624002012,7,7,0,0,0,0,0,0
1000000US500219624002013,2,2,0,0,0,0,0,0
1000000US500219624002014,11,11,0,0,0,0,0,0
1000000US500219624002015,69,68,1,0,0,0,0,0
1000000US500219624002016,5,5,0,0,0,0,0,0
1000000US500219624002017,20,20,0,0,0,0,0,0
1000000US500219624002018,2,2,0,0,0,0,0,0
1000000US500219624002019,0,0,0,0,0,0,0,0
1000000US500219624002020,2,2,0,0,0,0,0,0
1000000US500219624002021,0,0,0,0,0,0,0,0
1000000US500219624002022,0,0,0,0,0,0,0,0
1000000US500219624002023,7,5,0,2,0,0,0,0
1000000US500219624002024,3,2,0,0,1,0,0,0
1000000US500219624002025,0,0,0,0,0,0,0,0
1000000US500219624002026,47,45,0,0,0,0,0,2
1000000US500219624002027,0,0,0,0,0,0,0,0
1000000US500219624002028,0,0,0,0,0,0,0,0
1000000US500219624002029,28,28,0,0,0,0,0,0
1000000US500219624002030,0,0,0,0,0,0,0,0
1000000US500219624002031,46,46,0,0,0,0,0,0
1000000US500219624002032,0,0,0,0,0,0,0,0
1000000US500219624002033,0,0,0,0,0,0,0,0
1000000US500219624002034,10,10,0,0,0,0,0,0
1000000US500219624002035,0,0,0,0,0,0,0,0
1000000US500219624002036,0,0,0,0,0,0,0,0
1000000US500219624002037,0,0,0,0,0,0,0,0
1000000US500219624002038,0,0,0,0,0,0,0,0
1000000US500219624002039,31,31,0,0,0,0,0,0
1000000US500219624002040,0,0,0,0,0,0,0,0
1000000US500219624002041,45,43,0,2,0,0,0,0
1000000US500219624002042,0,0,0,0,0,0,0,0
1000000US500219624002043,19,19,0,0,0,0,0,0
1000000US500219624002044,1,1,0,0,0,0,0,0
1000000US500219624002045,0,0,0,0,0,0,0,0
1000000US500219624002046,41,41,0,0,0,0,0,0
1000000US500219624002047,35,35,0,0,0,0,0,0
1000000US500219624002048,10,10,0,0,0,0,0,0
1000000US500219624002049,0,0,0,0,0,0,0,0
1000000US500219624002050,0,0,0,0,0,0,0,0
1000000US500219624002051,4,4,0,0,0,0,0,0
1000000US500219624002052,0,0,0,0,0,0,0,0
1000000US500219624002053,7,7,0,0,0,0,0,0
1000000US500219624002054,0,0,0,0,0,0,0,0
1000000US500219624002055,0,0,0,0,0,0,0,0
1000000US500219624002056,0,0,0,0,0,0,0,0
1000000US500219624002057,26,26,0,0,0,0,0,0
1000000US500219624002058,74,71,0,2,0,0,0,1
1000000US500219624002059,2,1,0,0,0,0,0,1
1000000US500219624002060,0,0,0,0,0,0,0,0
1000000US500219624002061,0,0,0,0,0,0,0,0
1000000US500219624002062,0,0,0,0,0,0,0,0
1000000US500219624002063,0,0,0,0,0,0,0,0
1000000US500219624002064,0,0,0,0,0,0,0,0
1000000US500219624002065,26,25,1,0,0,0,0,0
1000000US500219624002066,45,44,0,0,0,0,0,1
1000000US500219624002067,79,76,0,0,0,0,0,3
1000000US500219624002068,16,16,0,0,0,0,0,0
1000000US500219624002069,27,27,0,0,0,0,0,0
1000000US500219624002070,12,12,0,0,0,0,0,0
1000000US500219624002071,77,77,0,0,0,0,0,0
1000000US500219624002072,42,41,0,0,0,0,0,1
1000000US500219624002073,0,0,0,0,0,0,0,0
1000000US500219624002074,239,230,0,0,0,0,0,9
1000000US500219624002075,0,0,0,0,0,0,0,0
1000000US500219624002076,27,21,0,0,4,0,0,2
1000000US500219624002077,0,0,0,0,0,0,0,0
1000000US500219624002078,0,0,0,0,0,0,0,0
1000000US500219624002079,39,38,0,0,1,0,0,0
1000000US500219624002080,0,0,0,0,0,0,0,0
1000000US500219624002081,0,0,0,0,0,0,0,0
1000000US500219624002082,7,7,0,0,0,0,0,0
1000000US500219624002083,0,0,0,0,0,0,0,0
1000000US500219624002084,22,22,0,0,0,0,0,0
1000000US500219624002085,38,38,0,0,0,0,0,0
1000000US500219624002086,57,57,0,0,0,0,0,0
1000000US500219624002087,31,31,0,0,0,0,0,0
