block_id,assignment
500070001002011,6
500070001002001,6
500070001002004,6
500070002004013,4
500070002004022,6
500070002004014,4
500070003002008,3
500070003001026,1
500070003002001,3
500070003002010,3
500070003002003,3
500070003002006,3
500070003002005,3
500070002004021,6
500070004003002,3
500070003002017,3
500070003002011,3
500070003002009,3
500070010001012,3
500070010001032,3
500070003002013,3
500070010001035,5
500070003002004,3
500070003001030,3
500070003001029,3
500070002004031,4
500070002004017,4
500070003001031,3
500070004003001,3
500070002004030,4
500070003002007,3
500070002003005,4
500070004003000,3
500070002003021,4
500070004002004,3
500070004002005,3
500070010001002,3
500070004003004,3
500070004002003,3
500070002001003,4
500070004002001,3
500070011001023,5
500070010001001,3
500070010001013,3
500070003001032,3
500070010001033,3
500070011001008,5
500070004002000,3
500070011001016,5
500070010001026,3
500070010001027,3
500070004002002,3
500070010001019,3
500070011001013,5
500070011001017,5
500070006001019,1
500070010002002,5
500070003001010,2
500070010001025,3
500070039002016,8
500070010002001,5
500070011001001,5
500070008001000,5
500070011001026,5
500070011002004,5
500070002002000,4
500070011001027,5
500070010001031,3
500070010001011,3
500070003001006,2
500070010002009,5
500070009001001,8
500070010002010,5
500070039001006,8
500070011001004,5
500070011001006,5
500070004001004,2
500070008002006,8
500070004001007,2
500070011001003,5
500070039001002,8
500070011001007,5
500070011001014,5
500070039001005,8
500070001002000,6
500070008001013,5
500070011001011,5
500070011001002,5
500070010001015,3
500070039002006,7
500070001001011,6
500070001002020,6
500070002004028,4
500070002003019,4
500070002001012,6
500070010002008,5
500070039002008,7
500070002004032,3
500070039003012,7
500070006001022,1
500070039003010,7
500070039002003,8
500070039002015,8
500070039002010,8
500070003002019,3
500070002003023,3
500070005002002,2
500070039002009,8
500070039003011,7
500070039002007,7
500070002004025,6
500070039002013,8
