block_id,assignment
500099501001071,2
500099501002015,2
500099501001076,2
500099501002036,2
500099501002061,2
500099501001075,2
500099501001272,2
500099501001010,2
500099501001091,2
500099501001047,2
500099501001014,2
500099502001080,2
500099502001028,2
500099501001152,2
500099502001066,2
500099505003001,2
500099501002060,2
500099502001049,2
500099502001089,2
500099501001078,2
500099501001057,2
500099505001040,2
500099501001263,2
500099501001286,2
500099505001092,2
500099502001000,2
500099501001172,2
500099501001280,2
500099501002025,2
500099501001204,2
500099501001181,2
500099501001206,2
500099501001209,2
500099501001120,2
500099501001243,2
500099501001245,2
500099501001228,2
500099501001254,2
500099501001246,2
500099501001278,2
500099501001288,2
500099501001264,2
500099501001289,2
500099505001034,2
500099501001251,2
500099501001208,2
500099501001238,2
500099505001141,2
500099501001252,2
500099501001229,2
500099501001276,2
500099501001242,2
500099505001039,2
500099505001049,2
500099505001062,2
500099505001126,2
500099505001070,2
500099501001268,2
500099501001262,2
500099505001030,2
500099505001122,2
500099501001058,2
500099505001053,2
500099505001143,2
500099505003000,2
500099505001011,2
500099501001035,2
500099505001026,2
500099505001140,2
500099505001050,2
500099505001135,2
500099505001055,2
500099505001065,2
500099501001050,2
500099501001043,2
500099501001045,2
500099505001117,2
500099505001116,2
500099505002107,2
500099501001136,2
500099501001097,2
500099505001002,2
500099501001124,2
500099501001233,2
500099502001075,2
500099501001131,2
500099502001007,2
500099505001121,2
500099501001015,2
500099501001122,2
500099505002028,2
500099505001033,2
500099501001277,2
500099505002040,2
500099501001293,2
500099501001039,2
500099501001111,2
500099505002103,2
500099501001022,2
500099505001015,2
500099505003022,2
500099501001174,2
500099505002092,2
500099505003048,2
500099505003025,2
500099501001029,2
500099505001012,2
500099505001020,2
500099501001109,2
500099505001004,2
500099502001102,2
500099501001137,2
500099505003052,2
500099501001096,2
500099505001147,2
500099505003038,2
500099505003036,2
500099505003019,2
500099502001024,2
500099501001125,2
500099505001131,2
500099505002030,2
500099501001144,2
500099501002057,2
500099501001294,2
500099505002078,2
500099501001210,2
500099501001020,2
500099501001098,2
500099505002044,2
500099501001240,2
500099505001024,2
500099501001126,2
500099501001116,2
500099505001148,2
500099501001219,2
500099505001009,2
500099505001083,2
500099505002046,2
500099505001016,2
500099505001025,2
500099505001146,2
500099505001017,2
500099505001151,2
500099505001022,2
500099505001071,2
500099501001024,2
500099505001056,2
500099505001028,2
500099502001098,2
500099501001266,2
500099505001089,2
500099505001104,2
500099505001090,2
500099505001042,2
500099505002059,2
500099505001139,2
500099505001069,2
500099505001137,2
500099505001145,2
500099505001078,2
500099501002038,2
500099505001080,2
500099505001138,2
500099505002087,2
500099505001085,2
500099505001094,2
500099505002042,2
500099505002057,2
500099505002039,2
500099505002031,2
500099505002056,2
500099505002095,2
500099505002038,2
500099505002048,2
500099505002033,2
500099505002054,2
500099505002055,2
500099505002032,2
500099505002029,2
500099505002106,2
500099505002019,2
500099505002024,2
500099501001199,2
500099505002047,2
500099505002003,2
500099501001223,2
500099505002098,2
500099501002046,2
500099505002050,2
500099501002077,2
500099502001074,2
500099505001144,2
500099502001085,2
500099501001086,2
500099505001018,2
500099505002026,2
500099501001103,2
500099502001020,2
500099505001052,2
500099501001200,2
500099505001088,2
500099501001184,2
500099505002027,2
500099502001105,2
500099505003007,2
500099505001076,2
500099501002049,2
500099505001128,2
500099501001201,2
500099505001041,2
500099505002043,2
500099501001298,2
500099501001005,2
500099501001006,2
500099505001060,2
500099505002045,2
500099505002058,2
500099501001260,2
500099501001134,2
500099505002102,2
500099501001273,2
500099501001129,2
500099501001265,2
500099501001011,2
500099501002040,2
500099501001261,2
500099505001059,2
500099501001231,2
500099505001075,2
500099505001073,2
500099501001165,2
500099501001149,2
500099502001016,2
500099501001019,2
500099501001041,2
500099502001014,2
500099501001269,2
500099505003015,2
500099505002004,2
500099501001158,2
500099505002005,2
500099505002067,2
500099505002085,2
500099505002068,2
500099501001018,2
500099505002022,2
500099505001129,2
500099505001109,2
500099505002075,2
