block_id,assignment
500070034012006,44
500070034012013,44
500070022022024,74
500070039001014,1
500070033043016,86
500070006002005,1
500070034012008,44
500070031014000,67
500070034012007,44
500070033043022,58
500070031014004,67
500070033043007,86
500070033043006,86
500070033041014,86
500070030002005,47
500070022012002,24
500070027014009,63
500070021032009,96
500070033011001,33
500070022013000,24
500070011002006,36
500070022022031,24
500070031014005,67
500070034011059,34
500070035031016,45
500070010003010,36
500070034021016,34
500070035031020,45
500070029001076,82
500070010001004,36
500070010002011,36
500070021012029,96
500070021012021,96
500070021042014,96
500070027013007,72
500070034011030,34
500070035011013,27
500070029006012,14
500070034011029,34
500070039003002,1
500070035021053,78
500070035021008,78
500070035013028,27
500070035031043,45
500070035021007,78
500070034011039,34
500070035031031,45
500070035012028,27
500070034011040,34
500070035031004,45
500070034022006,34
500070035022001,44
500079800001000,15
500070035031029,45
500070035022011,44
500070028004024,14
500070040024016,58
500070029006037,14
500070010003009,36
500070029006028,14
500070010003008,36
500079800001003,15
500070035031055,45
500070035031010,45
500070010001009,69
500070029006026,14
500070029002008,14
500070028004009,14
500070006003001,1
500070029001034,82
500070029002007,14
500070029001059,82
500070029002016,14
500070033011009,58
500070035024012,78
500070035024021,78
500070033011014,58
500070030001030,47
500070010002003,30
500070035024010,78
500070022022034,24
500070034012023,44
500070033012002,58
500070031014027,67
500070035024004,78
500070035024006,78
500070035031068,45
500070030001027,47
500070035031047,45
500070035031063,45
500070036002002,15
500070031013028,67
500070040021005,15
500070034011004,44
500070035021030,78
500070035023005,78
500070027021000,82
500070031014026,67
500070030002010,47
500070027012039,63
500070033011028,58
500070033044004,33
500070029001073,82
500070035023007,78
500070030002066,47
500070031021004,67
500070033012004,58
500070011001025,69
500070001003013,37
500070024003001,65
500070035011024,27
500070002002007,37
500070031021008,67
500070028001014,14
500070030001013,47
500070029001090,82
500070001003012,37
500070029006021,14
500070027022003,63
500070029001028,82
500070001003007,37
500070025022004,65
500070028001006,14
500070028004014,14
500070001002008,37
500070029006008,14
500070027012026,63
500070022011002,24
500070022021040,24
500070001002004,37
500070024003003,65
500070002004000,36
500070029006030,14
500070029002001,14
500070023033000,74
500070024002004,65
500070023042018,74
500070022014022,24
500070034012027,44
500070021032033,96
500070025012003,65
500070025022000,65
500070034023014,44
500070021012016,96
500070035021039,78
500070035025004,78
500070021012033,96
500070027012019,63
500070035011023,27
500070022021018,24
500070021031010,96
500070023031010,74
500070010002015,30
500070028003022,14
500070021031000,96
500070034011035,34
500070030001020,47
500070031015015,67
500070035013017,27
500070031015012,67
500070034021028,34
500070008001002,69
500070034021022,34
500070028002031,14
500070035013029,27
500070009001001,30
500070034011045,34
500070029002033,14
500070034021031,34
500070042002004,30
500070030001019,47
500070041002004,30
500070029006022,14
500070030002033,47
500070034012039,44
500070035024000,78
500070021032008,96
500070027011025,63
500070035021009,78
500070034023019,34
500070026021012,72
500070027013019,63
500070022013003,24
500070034021002,34
500070021032021,96
500070027013028,63
500070027021018,82
500070027022010,63
500070027013026,67
500070029001063,82
500070035012008,27
500070029006033,14
500070035031046,45
500070026022005,72
500070031013030,67
500070034012025,44
500070030001009,47
500070028002015,67
500070029005022,45
500070028004011,14
500070026012009,72
500070033043004,86
500070021011038,103
500070031021025,67
500070035031017,45
500070021011020,103
500070026012015,72
500070027012037,63
500070029005048,45
500070031021002,67
500070027013022,63
500070027012031,63
500070022022020,24
500070034012005,44
500070027012021,63
500070036002019,15
500070035031025,45
500070031021024,67
500070030002062,47
500070040024011,58
500070022022048,24
500070036002017,15
500070036001014,33
500070034021010,34
500070040024010,58
500070025011003,65
500070021043001,96
500070022022025,24
500070029001061,82
500070031015008,67
500070033012009,58
500070009002006,69
500070036003013,33
500070009001002,30
500070009002002,69
500070040022009,15
500070008001009,69
500070031013013,67
500070034011031,34
500070033012010,58
500070030001024,47
500070022012005,24
500070028002012,14
500070029002002,14
500070039004006,69
500070021041010,96
500070029001036,82
500070033012029,58
500070041002001,50
500070035024011,78
500070031015013,67
500070025011021,65
500070041001001,50
500070002005002,37
500070003005006,30
500070031011001,67
500070031015021,67
500070042002003,30
500070026013012,72
500070027012030,63
500070003001006,30
500070003004003,30
500070003005003,30
500070026012006,72
500070006003009,1
500070026011012,72
500070027022009,63
500070010003020,30
500070040021027,15
500070040021034,15
500070003005019,30
500070027012006,63
500070027011029,63
500070021041026,96
500070031011021,67
500070026013019,72
500070035023015,78
500070031014022,67
500070026013017,72
500070008002007,69
500070026014014,72
500070031013032,67
500070035024005,78
500070036001001,33
500070008002001,69
500070021012038,96
500070040021007,15
500070033044010,33
500070031021005,67
500070039001011,50
500070033011018,58
500070042001002,1
500070008002000,69
500070027012002,63
500070025022011,65
500070041002008,50
500070006003000,1
500070026013010,72
500070006003005,1
500070034011046,34
500070040021028,15
500070002003003,37
500070039004008,50
500070041002006,50
500070031013010,67
500070010002009,36
500070010003016,30
500070026012003,72
500070023011042,24
500070042002000,30
500070033042012,86
500070031015019,67
500070033011002,33
500070040022004,58
500070034012026,44
500070040023014,15
500070029002004,14
500070003003000,36
500070035021035,78
500070033043008,86
500070034011042,34
500070003005007,30
500070034023008,44
500070003005012,30
500070003002001,36
500070023041011,36
500070024002003,65
500070028004032,14
500070001001002,36
500070025011011,65
500070021012008,96
500070028001005,14
500070025012001,65
500070033012011,58
500070003002005,36
500070025011026,65
500070003002016,36
500070042003000,36
500070042002006,30
500070029002032,14
500070029001024,82
500070003001007,30
500070027014004,63
500070025011023,65
500070028002004,14
500070031011019,67
500070029002011,14
500070025021000,24
500070034012011,44
500070031013004,67
500070040024005,58
500070027021016,82
500070026014009,72
500070027022007,63
500079800001006,15
500070027012011,63
500070029005011,45
500070034021000,34
500070031021029,67
500070027022012,63
500070027011030,63
500070031014001,67
500070027011027,63
500070009002000,69
500070031014030,67
500070025022007,65
500070031021022,67
500070036001002,33
500070039004000,1
500070039001019,69
500070006001006,1
500070039001007,50
500070008001014,69
500070011001019,69
500070021011037,103
500070039004005,69
500070034021005,34
500070033044009,33
500070027021006,82
500070001001010,37
500070033044001,33
500099501001295,76
500070039003001,1
500099501002051,76
500099501001249,52
500099501002081,76
500099501001248,52
500099501002053,76
500099501002065,76
500099501002066,76
500099505003004,52
500099505001047,52
500099505003043,52
500099505002081,52
500099501001211,76
500099505003040,52
500099501001161,76
500099505002011,52
500099505002036,52
500099501001062,76
500099505001110,52
500099505001111,52
500099501001250,52
500099501001083,76
500099501002064,76
500099501001142,76
500099502001021,76
500099502001032,76
500099501002028,76
500099501001183,76
500099505001027,76
500099501001059,76
500099501001230,52
500099505003035,52
500099505002089,52
500099505001013,76
500099501001171,76
500099501001282,52
500099505001119,52
500099505003005,52
500099505002013,52
500099505001031,52
500099501001274,76
500099505002101,52
500099505002090,52
500099505002100,52
500099501001182,76
500099501001256,52
500099505003012,52
500099501001187,76
500099505003013,52
500099501001160,76
500099505003037,52
500099501001049,76
500099501001034,76
500099505002063,52
500099501001179,76
500099501002074,76
500099501001168,76
500099502001100,76
500099501001141,76
500099501001107,76
500099505003051,52
500099505002018,52
500099505002112,52
500099501001104,76
500099501001193,76
500099501001102,76
500099501001138,76
500099501001192,52
500099501001180,76
500099501001196,52
500099501001217,76
500099501002056,76
500099501001212,52
500099501001145,76
500099501001095,76
500099501001100,76
500099501001119,76
500099501001220,76
500099501001121,76
500099502001068,76
500099501002069,76
500099501001127,76
500099501001135,76
500099501001108,76
500099501001237,76
500099501001185,76
500099505001023,76
500099501001105,76
500099501001051,76
500099501001139,76
500099502001044,76
500099501001214,76
500099501002045,76
